COLUMNS: 
	time,
	pelvis:T:X,
	pelvis:T:Z,
	pelvis:R:Y:rad,
	thigh_r:R:Y:rad,
	shank_r:R:Y:rad,
	foot_r:R:Y:rad,
	thigh_l:R:Y:rad,
	shank_l:R:Y:rad,
	foot_l:R:Y:rad,
	trunk:R:Y:rad
	DATA:
0, 2.63004e-19, 0.650824, 0.190602, -0.700724, 0.806079, -0.13854, -0.0526658, 0.747579, 0.0906856, -0.274867, 
7.91796e-05, 7.73555e-05, 0.650807, 0.190505, -0.700588, 0.806312, -0.138812, -0.0526075, 0.747728, 0.0910417, -0.274806, 
0.000158359, 0.000154676, 0.650791, 0.190408, -0.700453, 0.806544, -0.139083, -0.0525497, 0.747878, 0.0913966, -0.274746, 
0.000237539, 0.000231961, 0.650775, 0.190312, -0.700317, 0.806776, -0.139354, -0.0524924, 0.748028, 0.0917504, -0.274685, 
0.000316719, 0.000309211, 0.650758, 0.190216, -0.700182, 0.807008, -0.139625, -0.0524355, 0.748177, 0.0921029, -0.274625, 
0.000395898, 0.000386425, 0.650742, 0.19012, -0.700047, 0.807239, -0.139895, -0.0523791, 0.748327, 0.092454, -0.274566, 
0.000475078, 0.000463604, 0.650725, 0.190025, -0.699912, 0.807469, -0.140165, -0.0523232, 0.748476, 0.0928036, -0.274506, 
0.000554257, 0.000540748, 0.650709, 0.18993, -0.699777, 0.807699, -0.140435, -0.0522678, 0.748625, 0.0931515, -0.274447, 
0.000633437, 0.000617856, 0.650693, 0.189835, -0.699643, 0.807928, -0.140704, -0.0522128, 0.748775, 0.0934977, -0.274388, 
0.000712617, 0.000694929, 0.650677, 0.18974, -0.699508, 0.808157, -0.140973, -0.0521583, 0.748924, 0.0938421, -0.274329, 
0.000791796, 0.000771966, 0.65066, 0.189646, -0.699374, 0.808386, -0.141241, -0.0521042, 0.749073, 0.0941845, -0.274271, 
0.000870976, 0.000848967, 0.650644, 0.189552, -0.699239, 0.808614, -0.14151, -0.0520506, 0.749222, 0.0945249, -0.274213, 
0.000950156, 0.000925932, 0.650628, 0.189459, -0.699105, 0.808841, -0.141778, -0.0519975, 0.749372, 0.0948631, -0.274155, 
