0.000000, 0.000000, 0.654758, 0.013164, -0.549170, 0.805200, -0.108998, -0.127035, 1.057910, -0.056078, 0.211443, 
0.008333, 0.007601, 0.656488, 0.025050, -0.544330, 0.797799, -0.113620, -0.150444, 1.069590, -0.049877, 0.197420, 
0.016667, 0.015155, 0.658425, 0.037277, -0.538734, 0.787954, -0.116795, -0.175007, 1.079350, -0.048172, 0.183089, 
0.025000, 0.022637, 0.660510, 0.049969, -0.532876, 0.776197, -0.118630, -0.201262, 1.087820, -0.050916, 0.168368, 
0.033333, 0.030025, 0.662676, 0.063287, -0.527329, 0.763149, -0.119280, -0.229818, 1.095660, -0.057779, 0.153125, 
0.041667, 0.037293, 0.664851, 0.077374, -0.522665, 0.749485, -0.118942, -0.261259, 1.103580, -0.068164, 0.137240, 
0.050000, 0.044420, 0.666964, 0.092290, -0.519356, 0.735890, -0.117840, -0.296041, 1.112200, -0.081250, 0.120675, 
0.058333, 0.051387, 0.668947, 0.107941, -0.517671, 0.723016, -0.116220, -0.334360, 1.122010, -0.096055, 0.103565, 
0.066667, 0.058182, 0.670745, 0.124040, -0.517599, 0.711426, -0.114338, -0.376075, 1.133260, -0.111534, 0.086256, 
0.075000, 0.064798, 0.672313, 0.140118, -0.518849, 0.701562, -0.112452, -0.420698, 1.145960, -0.126695, 0.069284, 
0.083333, 0.071241, 0.673625, 0.155599, -0.520913, 0.693720, -0.110815, -0.467464, 1.159890, -0.140716, 0.053292, 
0.091667, 0.077523, 0.674666, 0.169913, -0.523195, 0.688054, -0.109659, -0.515478, 1.174640, -0.153029, 0.038892, 
0.100000, 0.083663, 0.675435, 0.182589, -0.525125, 0.684581, -0.109187, -0.563852, 1.189710, -0.163359, 0.026560, 
0.108333, 0.089686, 0.675940, 0.193316, -0.526239, 0.683207, -0.109560, -0.611802, 1.204510, -0.171710, 0.016573, 
0.116667, 0.095617, 0.676199, 0.201941, -0.526200, 0.683753, -0.110891, -0.658681, 1.218490, -0.178305, 0.009020, 
0.125000, 0.101484, 0.676232, 0.208443, -0.524788, 0.685979, -0.113234, -0.703985, 1.231110, -0.183499, 0.003838, 
0.133333, 0.107313, 0.676065, 0.212882, -0.521859, 0.689610, -0.116585, -0.747310, 1.241870, -0.187690, 0.000876, 
0.141667, 0.113128, 0.675724, 0.215345, -0.517298, 0.694360, -0.120883, -0.788307, 1.250360, -0.191237, -0.000038, 
0.150000, 0.118955, 0.675237, 0.215915, -0.510996, 0.699948, -0.126015, -0.826650, 1.256210, -0.194401, 0.000934, 
0.158333, 0.124819, 0.674635, 0.214639, -0.502822, 0.706109, -0.131836, -0.862011, 1.259120, -0.197301, 0.003678, 
0.166667, 0.130747, 0.673943, 0.211523, -0.492617, 0.712602, -0.138177, -0.894051, 1.258880, -0.199899, 0.008134, 
0.175000, 0.136765, 0.673190, 0.206542, -0.480204, 0.719212, -0.144864, -0.922432, 1.255320, -0.202008, 0.014289, 
0.183333, 0.142902, 0.672398, 0.199655, -0.465406, 0.725749, -0.151727, -0.946841, 1.248400, -0.203319, 0.022157, 
0.191667, 0.149183, 0.671589, 0.190830, -0.448079, 0.732049, -0.158606, -0.967014, 1.238130, -0.203454, 0.031759, 
0.200000, 0.155632, 0.670779, 0.180076, -0.428137, 0.737976, -0.165355, -0.982778, 1.224640, -0.202026, 0.043085, 
0.208333, 0.162268, 0.669980, 0.167464, -0.405590, 0.743422, -0.171841, -0.994069, 1.208150, -0.198715, 0.056075, 
0.216667, 0.169105, 0.669200, 0.153148, -0.380560, 0.748314, -0.177945, -1.000960, 1.188990, -0.193325, 0.070590, 
0.225000, 0.176152, 0.668439, 0.137373, -0.353304, 0.752619, -0.183556, -1.003660, 1.167550, -0.185827, 0.086399, 
0.233333, 0.183413, 0.667695, 0.120477, -0.324205, 0.756348, -0.188582, -1.002510, 1.144310, -0.176371, 0.103175, 
0.241667, 0.190887, 0.666963, 0.102869, -0.293756, 0.759551, -0.192945, -0.997958, 1.119780, -0.165270, 0.120510, 
0.250000, 0.198569, 0.666234, 0.085012, -0.262529, 0.762318, -0.196588, -0.990526, 1.094500, -0.152962, 0.137932, 
0.258333, 0.206452, 0.665499, 0.067377, -0.231124, 0.764767, -0.199475, -0.980734, 1.068950, -0.139956, 0.154951, 
0.266667, 0.214531, 0.664750, 0.050416, -0.200128, 0.767032, -0.201590, -0.969065, 1.043550, -0.126779, 0.171087, 
0.275000, 0.222796, 0.663978, 0.034535, -0.170077, 0.769250, -0.202933, -0.955914, 1.018600, -0.113923, 0.185902, 
0.283333, 0.231243, 0.663177, 0.020074, -0.141428, 0.771555, -0.203518, -0.941564, 0.994257, -0.101799, 0.199019, 
0.291667, 0.239864, 0.662340, 0.007308, -0.114560, 0.774070, -0.203362, -0.926183, 0.970515, -0.090702, 0.210122, 
0.300000, 0.248657, 0.661461, -0.003553, -0.089774, 0.776912, -0.202490, -0.909853, 0.947227, -0.080777, 0.218961, 
