0, -1.30342, 0.58731, -0.14873, -0.0740723, 0.955556, -0.476087, -0.616521, 0.763211, -0.121986, 0.385924
0.00833333, -1.2986, 0.586051, -0.138799, -0.0823358, 0.96803, -0.474807, -0.609582, 0.74467, -0.0924318, 0.376004
0.0166667, -1.29404, 0.584912, -0.12929, -0.0916188, 0.981688, -0.47051, -0.609741, 0.736629, -0.0626686, 0.368092
0.025, -1.28968, 0.583937, -0.121937, -0.0992295, 0.99537, -0.464466, -0.615349, 0.739357, -0.0361061, 0.363889
0.0333333, -1.28539, 0.583155, -0.118089, -0.10291, 1.00804, -0.455552, -0.6233, 0.751218, -0.0170546, 0.364326
0.0416667, -1.28104, 0.58258, -0.118393, -0.100854, 1.01853, -0.446287, -0.629679, 0.768268, -0.00833208, 0.369603
0.05, -1.27649, 0.582251, -0.121931, -0.093418, 1.02612, -0.436039, -0.63135, 0.785665, -0.0101846, 0.3779
0.0583333, -1.27175, 0.582226, -0.125606, -0.084369, 1.03118, -0.424453, -0.628748, 0.798859, -0.016482, 0.385417
0.0666667, -1.26689, 0.582523, -0.125524, -0.0778358, 1.03387, -0.412264, -0.62538, 0.806661, -0.0249429, 0.387839
0.075, -1.26213, 0.583152, -0.12049, -0.0767637, 1.0359, -0.398042, -0.623592, 0.809497, -0.0342309, 0.384696
0.0833333, -1.25758, 0.584203, -0.1112, -0.0809139, 1.03723, -0.380052, -0.623263, 0.80755, -0.0426857, 0.377187
0.0916667, -1.25327, 0.585701, -0.0985771, -0.0894209, 1.03817, -0.35934, -0.624145, 0.80141, -0.0493033, 0.366602
0.1, -1.2492, 0.587645, -0.084278, -0.100483, 1.03847, -0.335807, -0.624939, 0.79166, -0.0539244, 0.3549
0.108333, -1.24528, 0.589947, -0.0694479, -0.112541, 1.03821, -0.310884, -0.624969, 0.779288, -0.0570802, 0.343233
0.116667, -1.24138, 0.592518, -0.0553553, -0.123785, 1.03704, -0.28464, -0.623164, 0.764973, -0.0594757, 0.332663
0.125, -1.2374, 0.595242, -0.0425875, -0.132933, 1.03457, -0.259233, -0.619217, 0.749401, -0.0614279, 0.323469
0.133333, -1.23322, 0.598043, -0.0321089, -0.138727, 1.03084, -0.23485, -0.612133, 0.733019, -0.0631253, 0.316367
0.141667, -1.22888, 0.600755, -0.0225888, -0.142835, 1.02688, -0.214257, -0.604085, 0.716974, -0.0646707, 0.309764
0.15, -1.22438, 0.603357, -0.0136709, -0.146341, 1.02331, -0.194095, -0.59559, 0.701455, -0.0660368, 0.303305
0.158333, -1.2198, 0.605823, -0.00481389, -0.149337, 1.01983, -0.177155, -0.587451, 0.686716, -0.0672323, 0.296472
0.166667, -1.21519, 0.608173, 0.0037401, -0.15228, 1.0168, -0.162151, -0.579301, 0.672538, -0.0682513, 0.289623
0.175, -1.21056, 0.610397, 0.0120885, -0.155027, 1.01398, -0.150126, -0.571288, 0.658902, -0.0691859, 0.282721
0.183333, -1.2059, 0.6125, 0.0200407, -0.157729, 1.01137, -0.140921, -0.563231, 0.645863, -0.070352, 0.27598
0.191667, -1.2012, 0.614446, 0.0278161, -0.159747, 1.00778, -0.136786, -0.555663, 0.633903, -0.0721604, 0.269091
0.2, -1.19643, 0.616272, 0.0348671, -0.161089, 1.00317, -0.135523, -0.54782, 0.622792, -0.0747023, 0.262628
0.208333, -1.19162, 0.617951, 0.0417006, -0.162895, 0.998129, -0.136763, -0.5405, 0.612884, -0.0780146, 0.255998
0.216667, -1.18674, 0.619437, 0.0483515, -0.165899, 0.993398, -0.139275, -0.534002, 0.604745, -0.0823461, 0.248939
0.225, -1.1818, 0.620716, 0.0550614, -0.170545, 0.989069, -0.14207, -0.528855, 0.59878, -0.0876377, 0.241187
0.233333, -1.17681, 0.621773, 0.0613605, -0.17689, 0.985705, -0.144974, -0.524655, 0.595218, -0.09395, 0.233272
0.241667, -1.1718, 0.622625, 0.066609, -0.184714, 0.983901, -0.147226, -0.520575, 0.59381, -0.101062, 0.22592
0.25, -1.16679, 0.623289, 0.0704631, -0.194088, 0.984324, -0.148891, -0.516082, 0.594267, -0.108738, 0.219553
0.258333, -1.16179, 0.623764, 0.0731744, -0.205181, 0.987106, -0.150817, -0.511376, 0.596464, -0.116867, 0.213861
0.266667, -1.1568, 0.624057, 0.0746665, -0.217164, 0.99109, -0.153929, -0.506164, 0.600093, -0.125433, 0.208895
0.275, -1.15183, 0.624222, 0.0751996, -0.230322, 0.995983, -0.157579, -0.500416, 0.60456, -0.134167, 0.204464
0.283333, -1.14686, 0.624278, 0.0743805, -0.243562, 1.0012, -0.161866, -0.493452, 0.609559, -0.143146, 0.200841
0.291667, -1.1419, 0.624254, 0.07236, -0.256989, 1.00651, -0.166616, -0.48534, 0.614892, -0.152392, 0.197788
0.3, -1.13695, 0.62417, 0.0694976, -0.270789, 1.01176, -0.172211, -0.476496, 0.620554, -0.161945, 0.194989
