0, -1.14151, 0.614486, -0.0837221, -0.472521, 0.835483, -0.142588, -0.230436, 1.16319, -0.3908, 0.44222
0.00833333, -1.13897, 0.614373, -0.0495373, -0.508828, 0.840861, -0.142486, -0.307836, 1.20198, -0.402188, 0.407137
0.0166667, -1.13625, 0.614158, -0.0205688, -0.539137, 0.846447, -0.143542, -0.378061, 1.23727, -0.413551, 0.376916
0.025, -1.13338, 0.613887, 0.0037377, -0.564075, 0.852154, -0.145553, -0.441521, 1.26833, -0.425095, 0.351242
0.0333333, -1.13041, 0.613571, 0.0239891, -0.58438, 0.858031, -0.148425, -0.498756, 1.29458, -0.435808, 0.329543
0.0416667, -1.12734, 0.613204, 0.0408737, -0.600908, 0.864228, -0.152231, -0.550518, 1.31584, -0.445899, 0.311003
0.05, -1.12419, 0.612754, 0.0550353, -0.614521, 0.870989, -0.157273, -0.597618, 1.33221, -0.454886, 0.295174
0.0583333, -1.12097, 0.612211, 0.0663276, -0.625114, 0.878357, -0.163436, -0.639883, 1.34359, -0.463154, 0.28228
0.0666667, -1.11768, 0.611577, 0.0746146, -0.632555, 0.88631, -0.170453, -0.676906, 1.34966, -0.471008, 0.272553
0.075, -1.11431, 0.610859, 0.0796795, -0.63661, 0.894832, -0.17816, -0.70821, 1.35025, -0.479191, 0.266216
0.0833333, -1.11087, 0.610065, 0.0815273, -0.637211, 0.903848, -0.186416, -0.733742, 1.34547, -0.487768, 0.263357
0.0916667, -1.10737, 0.6092, 0.0806101, -0.63479, 0.913323, -0.194962, -0.754056, 1.33567, -0.497297, 0.263691
0.1, -1.10381, 0.608267, 0.0772357, -0.629663, 0.923244, -0.203549, -0.76951, 1.32109, -0.505951, 0.266898
0.108333, -1.1002, 0.607279, 0.0713732, -0.621781, 0.93359, -0.212041, -0.780057, 1.30213, -0.511809, 0.272865
0.116667, -1.09654, 0.606254, 0.0632724, -0.611347, 0.944234, -0.220736, -0.785958, 1.27924, -0.513286, 0.281245
0.125, -1.09281, 0.6052, 0.0535164, -0.598908, 0.955044, -0.229841, -0.787831, 1.2529, -0.509479, 0.291316
0.133333, -1.08896, 0.604121, 0.0425566, -0.584924, 0.965956, -0.239058, -0.78602, 1.2234, -0.499824, 0.302451
0.141667, -1.085, 0.603022, 0.0305892, -0.569612, 0.976924, -0.24822, -0.780527, 1.19107, -0.484634, 0.314314
0.15, -1.08088, 0.601899, 0.0177186, -0.553063, 0.987954, -0.257358, -0.771317, 1.1563, -0.465283, 0.326624
0.158333, -1.0766, 0.600731, 0.00456801, -0.535985, 0.999235, -0.266412, -0.758959, 1.11948, -0.443326, 0.338515
0.166667, -1.07212, 0.599493, -0.00837645, -0.518959, 1.01095, -0.275247, -0.743891, 1.08121, -0.420095, 0.349291
