0, -0.822352, 0.667123, -0.0306874, -0.0905591, 0.793609, -0.231426, -0.627044, 0.652226, -0.0811169, 0.155118
0.00833333, -0.816458, 0.666423, -0.0337444, -0.0785536, 0.795703, -0.22785, -0.605945, 0.628358, -0.0649336, 0.158461
0.0166667, -0.810608, 0.665591, -0.0351199, -0.0693925, 0.799275, -0.223093, -0.589005, 0.609119, -0.046704, 0.160546
0.025, -0.804856, 0.664663, -0.0348286, -0.0632518, 0.804519, -0.217394, -0.576979, 0.595597, -0.0270919, 0.161546
0.0333333, -0.799238, 0.663688, -0.0331272, -0.0599095, 0.811387, -0.210896, -0.569928, 0.588287, -0.00718344, 0.161844
0.0416667, -0.793765, 0.662724, -0.0303878, -0.0588826, 0.81962, -0.203642, -0.567278, 0.586994, 0.0116025, 0.161854
0.05, -0.788422, 0.661831, -0.0269518, -0.0596194, 0.828833, -0.195626, -0.568017, 0.590868, 0.0277323, 0.161849
0.0583333, -0.783176, 0.661064, -0.0230039, -0.0616974, 0.838615, -0.18681, -0.570974, 0.598571, 0.0398624, 0.161845
0.0666667, -0.777988, 0.66047, -0.0185291, -0.0649234, 0.848598, -0.177131, -0.575054, 0.608497, 0.0471305, 0.16159
0.075, -0.772819, 0.660089, -0.0133355, -0.0693543, 0.858505, -0.166492, -0.57941, 0.619007, 0.0493576, 0.160637
0.0833333, -0.767644, 0.659949, -0.00717645, -0.0751789, 0.868156, -0.154777, -0.583459, 0.628631, 0.0470515, 0.158519
0.0916667, -0.762449, 0.660069, 0.000130908, -0.082588, 0.877465, -0.14187, -0.586832, 0.636208, 0.0412486, 0.15491
0.1, -0.757231, 0.660458, 0.00860189, -0.0916305, 0.886406, -0.127676, -0.589268, 0.640961, 0.0332294, 0.149744
0.108333, -0.751996, 0.661113, 0.0180673, -0.102172, 0.894995, -0.112149, -0.590562, 0.642511, 0.0242326, 0.143226
0.116667, -0.746749, 0.662018, 0.0282074, -0.113902, 0.903259, -0.0952941, -0.590528, 0.640834, 0.0152415, 0.13577
0.125, -0.741496, 0.663147, 0.0386427, -0.126423, 0.911231, -0.0771823, -0.589037, 0.636187, 0.00689922, 0.127876
0.133333, -0.736237, 0.664462, 0.0490198, -0.139332, 0.918931, -0.057972, -0.586048, 0.629014, -0.000484782, 0.120004
0.141667, -0.730968, 0.665916, 0.0590787, -0.15229, 0.926346, -0.0379322, -0.581634, 0.619862, -0.00685241, 0.112489
0.15, -0.725681, 0.667461, 0.0686772, -0.165052, 0.933411, -0.0174681, -0.575981, 0.609299, -0.0122969, 0.105501
0.158333, -0.72037, 0.669047, 0.0777798, -0.177469, 0.94001, 0.0028568, -0.569366, 0.597865, -0.01697, 0.0990681
0.166667, -0.715028, 0.670632, 0.0864182, -0.189461, 0.94598, 0.0223147, -0.562106, 0.586058, -0.0210326, 0.0931252
0.175, -0.709653, 0.672176, 0.0946506, -0.200999, 0.951137, 0.0400486, -0.554524, 0.574329, -0.024641, 0.0875735
0.183333, -0.704246, 0.67365, 0.102526, -0.212085, 0.955307, 0.0551891, -0.546906, 0.563096, -0.0279512, 0.082333
0.191667, -0.698812, 0.675029, 0.110068, -0.222769, 0.958368, 0.067032, -0.539507, 0.552757, -0.0311213, 0.0773705
0.2, -0.693363, 0.676293, 0.117277, -0.23316, 0.960292, 0.0751414, -0.53254, 0.543693, -0.0343095, 0.0727038
0.208333, -0.687913, 0.677428, 0.124133, -0.243438, 0.961175, 0.0794259, -0.526195, 0.536268, -0.0376647, 0.0683951
0.216667, -0.682482, 0.67842, 0.130604, -0.25385, 0.961244, 0.0801152, -0.520628, 0.530796, -0.0413108, 0.0645357
0.225, -0.677092, 0.679263, 0.136651, -0.264693, 0.960859, 0.0777012, -0.51595, 0.527521, -0.0453279, 0.0612327
0.233333, -0.671764, 0.67995, 0.142231, -0.276287, 0.960483, 0.0727949, -0.51222, 0.526585, -0.0497425, 0.0585927
0.241667, -0.666517, 0.680481, 0.147294, -0.288942, 0.960649, 0.0659914, -0.509428, 0.528017, -0.0545286, 0.0567125
0.25, -0.661364, 0.68086, 0.151785, -0.302922, 0.961898, 0.0577614, -0.507487, 0.531731, -0.0596261, 0.0556734
0.258333, -0.656315, 0.681095, 0.155653, -0.318424, 0.964712, 0.048461, -0.506248, 0.537535, -0.0649661, 0.0555197
0.266667, -0.651369, 0.681198, 0.158861, -0.335566, 0.96946, 0.0383288, -0.505515, 0.545154, -0.0704848, 0.0562507
0.275, -0.646524, 0.681185, 0.161402, -0.354389, 0.97634, 0.0275313, -0.505077, 0.554248, -0.0761339, 0.0577945
0.283333, -0.64177, 0.681073, 0.163321, -0.374867, 0.985349, 0.0161849, -0.504743, 0.56444, -0.0818754, 0.0600006
0.291667, -0.637095, 0.680887, 0.164728, -0.396934, 0.996275, 0.00439052, -0.504387, 0.575343, -0.0876662, 0.0626256
0.3, -0.632487, 0.680648, 0.165807, -0.420501, 1.00872, -0.00776998, -0.503974, 0.586578, -0.0934367, 0.0653399
0.308333, -0.627935, 0.680383, 0.1668, -0.445468, 1.02216, -0.0202432, -0.503556, 0.597799, -0.0990741, 0.0677644
0.316667, -0.623431, 0.680116, 0.167979, -0.471719, 1.03596, -0.0330112, -0.503261, 0.608701, -0.104423, 0.0695152
0.325, -0.618971, 0.679869, 0.169605, -0.499111, 1.04946, -0.0460665, -0.503249, 0.619042, -0.109305, 0.0702638
0.333333, -0.614557, 0.679661, 0.171884, -0.52745, 1.06204, -0.0593889, -0.503664, 0.628637, -0.113549, 0.0697851
0.341667, -0.610193, 0.679504, 0.174936, -0.556481, 1.07312, -0.0729184, -0.504596, 0.637366, -0.117024, 0.0679864
0.35, -0.605885, 0.679406, 0.178771, -0.58587, 1.08221, -0.086531, -0.506039, 0.645162, -0.11967, 0.064922
0.358333, -0.601637, 0.67937, 0.183286, -0.615214, 1.08893, -0.100026, -0.507881, 0.652015, -0.121523, 0.0607805
0.366667, -0.597451, 0.679391, 0.188287, -0.644064, 1.09302, -0.113128, -0.509923, 0.65796, -0.122705, 0.0558494
0.375, -0.593324, 0.67946, 0.193506, -0.671947, 1.09434, -0.125526, -0.511897, 0.663082, -0.123402, 0.050479
0.383333, -0.589249, 0.679563, 0.198636, -0.698403, 1.09285, -0.136909, -0.5135, 0.667502, -0.123837, 0.0450488
0.391667, -0.585215, 0.679682, 0.203351, -0.722996, 1.08865, -0.147008, -0.51442, 0.671376, -0.124233, 0.0399442
0.4, -0.58121, 0.679796, 0.207335, -0.745346, 1.08191, -0.155642, -0.514371, 0.674889, -0.124791, 0.0355308
0.408333, -0.57722, 0.679884, 0.2103, -0.765137, 1.07288, -0.162738, -0.513111, 0.678248, -0.125673, 0.0321421
0.416667, -0.573235, 0.679924, 0.212001, -0.782121, 1.06188, -0.168335, -0.51046, 0.681665, -0.12699, 0.0300684
0.425, -0.569246, 0.679899, 0.212236, -0.796101, 1.04918, -0.172557, -0.506294, 0.685353, -0.128813, 0.0295631
0.433333, -0.56525, 0.679792, 0.210846, -0.80692, 1.03505, -0.175573, -0.500537, 0.689507, -0.131173, 0.0308469
0.441667, -0.561245, 0.679591, 0.207708, -0.814439, 1.01969, -0.177567, -0.493148, 0.694295, -0.134066, 0.0341137
0.45, -0.557233, 0.679289, 0.202736, -0.818531, 1.00321, -0.178701, -0.484115, 0.699846, -0.137459, 0.0395251
0.458333, -0.553219, 0.678883, 0.195873, -0.819072, 0.985645, -0.179098, -0.47343, 0.706237, -0.141298, 0.0472225
0.466667, -0.54921, 0.678372, 0.187105, -0.815962, 0.96697, -0.17883, -0.461108, 0.713495, -0.145519, 0.0572985
0.475, -0.54521, 0.677759, 0.176473, -0.809147, 0.947111, -0.177914, -0.447191, 0.721595, -0.150061, 0.0697818
0.483333, -0.541223, 0.677049, 0.164102, -0.798663, 0.925988, -0.176309, -0.431786, 0.73048, -0.154864, 0.0845996
0.491667, -0.537251, 0.676246, 0.150202, -0.784657, 0.903543, -0.173914, -0.41508, 0.74008, -0.159874, 0.101564
0.5, -0.533291, 0.675358, 0.13508, -0.767409, 0.879768, -0.170557, -0.397376, 0.750337, -0.165036, 0.120357
0.508333, -0.529336, 0.674387, 0.11914, -0.747346, 0.854751, -0.166003, -0.379099, 0.761242, -0.170284, 0.140531
0.516667, -0.52538, 0.673339, 0.102866, -0.725062, 0.828729, -0.159996, -0.360815, 0.772853, -0.175527, 0.161518
0.525, -0.521416, 0.672216, 0.0868194, -0.701339, 0.802152, -0.152327, -0.343238, 0.785317, -0.180631, 0.182647
0.533333, -0.517442, 0.67102, 0.0716165, -0.67716, 0.775744, -0.142934, -0.327219, 0.798873, -0.185408, 0.20318
0.541667, -0.513466, 0.669755, 0.0578953, -0.65369, 0.750491, -0.131978, -0.313706, 0.813837, -0.189616, 0.222361
0.55, -0.509502, 0.668426, 0.0462543, -0.632194, 0.727602, -0.119908, -0.303656, 0.83056, -0.19295, 0.2395
0.558333, -0.505574, 0.667045, 0.0371664, -0.613876, 0.70835, -0.107467, -0.297897, 0.849359, -0.195058, 0.254076
0.566667, -0.50171, 0.66563, 0.0308906, -0.599693, 0.693879, -0.0956167, -0.296979, 0.870446, -0.19556, 0.265828
0.575, -0.497931, 0.664204, 0.0274074, -0.590147, 0.684954, -0.0853764, -0.301035, 0.893853, -0.19409, 0.274807
0.583333, -0.494249, 0.662793, 0.0264192, -0.585194, 0.681806, -0.0776312, -0.309739, 0.919389, -0.190342, 0.281346
0.591667, -0.490661, 0.661423, 0.0274294, -0.584273, 0.684058, -0.072968, -0.322375, 0.946637, -0.184105, 0.285949
0.6, -0.487151, 0.66012, 0.0298733, -0.586476, 0.690808, -0.0715839, -0.337997, 0.975002, -0.175293, 0.289136
0.608333, -0.483693, 0.658908, 0.0332524, -0.590757, 0.700787, -0.0732717, -0.355619, 1.00378, -0.163946, 0.291304
0.616667, -0.480257, 0.65781, 0.0372298, -0.596155, 0.712601, -0.0774944, -0.374388, 1.03224, -0.150209, 0.292641
0.625, -0.476818, 0.656844, 0.0416519, -0.601929, 0.724948, -0.0835388, -0.393661, 1.05972, -0.134302, 0.293137
0.633333, -0.473354, 0.656029, 0.046513, -0.607609, 0.736788, -0.0906715, -0.413026, 1.08567, -0.116481, 0.292649
0.641667, -0.469853, 0.655378, 0.0518692, -0.612939, 0.747394, -0.0982549, -0.432238, 1.10971, -0.0970137, 0.291024
0.65, -0.466312, 0.654901, 0.0577505, -0.61778, 0.756339, -0.105797, -0.451127, 1.13162, -0.0761844, 0.288203
0.658333, -0.462731, 0.654607, 0.0641116, -0.622024, 0.763431, -0.11297, -0.469537, 1.15133, -0.0543271, 0.284272
0.666667, -0.459116, 0.654497, 0.0708289, -0.625549, 0.768631, -0.119576, -0.487299, 1.16888, -0.0319034, 0.27945
0.675, -0.455475, 0.654574, 0.0777474, -0.628231, 0.771973, -0.125521, -0.504255, 1.18437, -0.00959346, 0.274015
0.683333, -0.451816, 0.654834, 0.0847272, -0.629962, 0.773506, -0.130762, -0.520277, 1.19794, 0.0116335, 0.268231
0.691667, -0.448147, 0.655278, 0.0916974, -0.630691, 0.773266, -0.135279, -0.535308, 1.20971, 0.0305133, 0.262273
0.7, -0.444475, 0.655901, 0.0986737, -0.630448, 0.771265, -0.139039, -0.549378, 1.21978, 0.0455873, 0.256198
0.708333, -0.440805, 0.656703, 0.105749, -0.629345, 0.767502, -0.14199, -0.562595, 1.22815, 0.0554096, 0.249956
0.716667, -0.437144, 0.657678, 0.113068, -0.627567, 0.761989, -0.144055, -0.57514, 1.2348, 0.0588339, 0.24342
0.725, -0.433497, 0.65882, 0.120781, -0.625341, 0.754791, -0.145152, -0.58724, 1.23966, 0.0552789, 0.236436
0.733333, -0.429868, 0.660113, 0.129017, -0.622916, 0.746047, -0.145213, -0.599156, 1.24267, 0.0448978, 0.228852
0.741667, -0.426261, 0.661532, 0.137839, -0.620527, 0.736005, -0.144227, -0.611165, 1.24384, 0.0285986, 0.220566
0.75, -0.422677, 0.663043, 0.147223, -0.618362, 0.725013, -0.142264, -0.623532, 1.2433, 0.00791043, 0.211545
0.758333, -0.419114, 0.664603, 0.157039, -0.616515, 0.713505, -0.139498, -0.636478, 1.24132, -0.0152593, 0.201851
0.766667, -0.415563, 0.666168, 0.167032, -0.61495, 0.701953, -0.136193, -0.650138, 1.23832, -0.038911, 0.191661
0.775, -0.412012, 0.667692, 0.176833, -0.613481, 0.690824, -0.132683, -0.664527, 1.23483, -0.0612124, 0.18127
0.783333, -0.408442, 0.669138, 0.185972, -0.611768, 0.680522, -0.129321, -0.679508, 1.23144, -0.0806854, 0.171087
0.791667, -0.40483, 0.670478, 0.193929, -0.60935, 0.671358, -0.126433, -0.694804, 1.2287, -0.0963126, 0.161587
0.8, -0.401151, 0.671696, 0.200201, -0.60572, 0.663522, -0.124268, -0.710033, 1.22708, -0.107567, 0.153246
0.808333, -0.397375, 0.672788, 0.204373, -0.600392, 0.657078, -0.122969, -0.72477, 1.22688, -0.114392, 0.146466
0.816667, -0.393475, 0.673759, 0.206178, -0.592993, 0.651973, -0.122568, -0.738615, 1.22823, -0.117135, 0.141509
0.825, -0.389428, 0.674621, 0.205545, -0.583316, 0.648059, -0.122995, -0.751268, 1.23108, -0.11647, 0.13845
0.833333, -0.385214, 0.675389, 0.202614, -0.571366, 0.645123, -0.124113, -0.762574, 1.23528, -0.113284, 0.137154
0.841667, -0.380823, 0.676081, 0.197724, -0.557362, 0.642919, -0.125754, -0.772562, 1.24054, -0.108557, 0.13729
0.85, -0.376251, 0.67671, 0.191371, -0.541712, 0.641201, -0.127751, -0.781429, 1.24655, -0.103245, 0.138374
0.858333, -0.371504, 0.677287, 0.184145, -0.524953, 0.639749, -0.129953, -0.789507, 1.25295, -0.098181, 0.139831
0.866667, -0.366591, 0.677817, 0.17666, -0.507683, 0.638377, -0.132239, -0.797202, 1.25941, -0.093999, 0.141071
0.875, -0.361526, 0.678301, 0.169481, -0.490476, 0.636949, -0.134523, -0.804922, 1.26557, -0.0910952, 0.141558
0.883333, -0.356326, 0.678737, 0.163053, -0.473803, 0.635374, -0.136758, -0.812998, 1.27111, -0.0896195, 0.140887
0.891667, -0.351004, 0.679117, 0.157665, -0.457978, 0.633601, -0.138946, -0.821634, 1.27572, -0.0895019, 0.13882
0.9, -0.345574, 0.679436, 0.153427, -0.443127, 0.631613, -0.141143, -0.83088, 1.27911, -0.0904971, 0.135305
0.908333, -0.340046, 0.679684, 0.150283, -0.429192, 0.629422, -0.143457, -0.840635, 1.28104, -0.0922422, 0.130471
0.916667, -0.334429, 0.679853, 0.14803, -0.415963, 0.627064, -0.146045, -0.85067, 1.28131, -0.0943145, 0.124599
0.925, -0.328729, 0.679935, 0.146367, -0.403115, 0.624587, -0.149073, -0.860673, 1.27983, -0.0962923, 0.118082
0.933333, -0.322955, 0.679924, 0.144938, -0.390272, 0.622049, -0.152691, -0.870295, 1.27653, -0.0978032, 0.111373
0.941667, -0.317112, 0.679815, 0.143382, -0.377061, 0.619504, -0.156989, -0.879203, 1.27146, -0.0985555, 0.104933
0.95, -0.311209, 0.679604, 0.141369, -0.363152, 0.617006, -0.161988, -0.887108, 1.26473, -0.0983541, 0.0991962
0.958333, -0.305256, 0.679292, 0.138627, -0.348299, 0.614609, -0.167627, -0.893799, 1.25651, -0.0971055, 0.0945322
0.966667, -0.299263, 0.678879, 0.134966, -0.332357, 0.612366, -0.173783, -0.899148, 1.24703, -0.0948141, 0.0912189
0.975, -0.293239, 0.678369, 0.130281, -0.31528, 0.610326, -0.180283, -0.903112, 1.23652, -0.0915721, 0.089432
0.983333, -0.287195, 0.677769, 0.124547, -0.297116, 0.60854, -0.186942, -0.905717, 1.22523, -0.0875416, 0.0892469
